id,date,week,visitor,home,line,overunder,vscore,hscore,lresult,result,ouresult,vmoneyline,hmoneyline
6685,2007-09-30,4,GB,MIN,-1.0,38.0,23,16,1,1,1,-120,100
6686,2007-09-30,4,CHI,DET,-2.5,46.0,27,37,-1,-1,1,-140,120
6687,2007-09-30,4,NYJ,BUF,-3.5,37.0,14,17,-1,-1,-1,-190,165
6688,2007-09-30,4,OAK,MIA,3.5,40.0,35,17,1,1,1,170,-200
6689,2007-09-30,4,SEA,SF,-2.0,40.5,23,3,1,1,-1,-130,110
6690,2007-09-30,4,PIT,ARI,-5.5,42.5,14,21,-1,-1,-1,-250,210
6691,2007-09-30,4,PHI,NYG,-2.5,47.0,3,16,-1,-1,-1,-135,115
6692,2007-09-30,4,STL,DAL,13.5,47.0,7,35,-1,-1,-1,675,-975
6693,2007-09-24,3,TEN,NO,4.5,46.5,31,14,1,1,-1,190,-230
6694,2007-09-23,3,CIN,SEA,3.0,49.5,21,24,0,-1,-1,160,-180
6695,2007-09-23,3,ARI,BAL,7.0,35.5,23,26,1,-1,1,275,-350
6696,2007-09-23,3,MIA,NYJ,3.0,36.5,28,31,0,-1,1,160,-180
6697,2007-09-23,3,JAC,DEN,3.5,36.0,23,14,1,1,1,170,-200
6698,2007-09-23,3,CLE,OAK,3.0,41.5,24,26,1,-1,1,145,-165
6699,2007-09-23,3,DAL,CHI,3.0,41.5,34,10,1,1,1,130,-150
6700,2007-09-23,3,MIN,KC,3.0,34.0,10,13,0,-1,-1,140,-16
6701,2007-09-23,3,BUF,NWE,16.5,41.0,7,38,-1,-1,1,1200,-1800
6702,2007-09-23,3,DET,PHI,4.5,44.0,21,56,-1,-1,1,190,-230
6703,2007-09-23,3,NYG,WAS,3.5,42.5,24,17,1,1,-1,175,-210
6704,2007-09-23,3,SF,PIT,10.0,38.0,16,37,-1,-1,1,450,-600
6705,2007-09-23,3,IND,HOU,-6.5,46.5,30,24,-1,1,1,-330,270
6706,2007-09-23,3,SD,GB,-6.0,42.5,24,31,-1,-1,1,-290,230
6707,2007-09-23,3,CAR,ATL,-4.5,38.5,27,20,1,1,1,-210,180
6708,2007-09-23,3,STL,TB,3.5,38.5,3,24,-1,-1,-1,170,-200
6709,2007-09-17,2,WAS,PHI,7.0,38.5,20,12,1,1,-1,250,-310
6710,2007-09-16,2,DAL,MIA,-3.5,40.5,37,20,1,1,1,-200,170
6711,2007-09-16,2,SD,NWE,3.5,46.0,14,38,-1,-1,1,165,-190
6712,2007-09-16,2,NO,TB,-5.0,41.5,14,31,-1,-1,1,-260,210
6713,2007-09-16,2,KC,CHI,12.0,34.5,10,20,1,-1,-1,550,-800
6714,2007-09-16,2,MIN,DET,3.0,42.5,17,20,0,-1,-1,155,-175
6715,2007-09-16,2,GB,NYG,3.0,39.0,35,13,1,1,1,140,-160
6716,2007-09-16,2,NYJ,BAL,9.5,33.0,13,20,1,-1,0,400,-600
6717,2007-09-16,2,SEA,ARI,-3.0,42.5,20,23,-1,-1,1,-145,125
6718,2007-09-16,2,OAK,DEN,9.5,37.0,20,23,1,-1,1,425,-550
6719,2007-09-16,2,CIN,CLE,-7.5,41.5,45,51,-1,-1,1,-360,290
6720,2007-09-16,2,BUF,PIT,10.0,39.0,3,26,-1,-1,-1,425,-575
6721,2007-09-16,2,ATL,JAC,10.5,34.5,7,13,1,-1,-1,450,-625
6722,2007-09-16,2,IND,TEN,-7.0,46.0,22,20,-1,1,-1,-330,260
6723,2007-09-16,2,SF,STL,3.0,44.0,17,16,1,1,-1,140,-160
6724,2007-09-16,2,HOU,CAR,6.5,38.5,34,21,1,1,1,260,-310
6725,2007-09-10,1,BAL,CIN,3.0,40.0,20,27,-1,-1,1,125,-145
6726,2007-09-10,1,ARI,SF,3.5,46.5,17,20,1,-1,-1,170,-195
6727,2007-09-09,1,KC,HOU,3.0,38.0,3,20,-1,-1,-1,160,-180
6728,2007-09-09,1,PIT,CLE,-5.5,36.5,34,7,1,1,1,-260,210
6729,2007-09-09,1,TEN,JAC,7.5,38.0,13,10,1,1,-1,310,-390
6730,2007-09-09,1,ATL,MIN,3.0,35.5,3,24,-1,-1,-1,140,-160
6731,2007-09-09,1,CAR,STL,1.5,43.0,27,13,1,1,-1,105,-125
6732,2007-09-09,1,DET,OAK,3.0,39.5,36,21,1,1,1,135,-155
6733,2007-09-09,1,MIA,WAS,3.0,34.5,13,16,0,-1,-1,155,-175
6734,2007-09-09,1,DEN,BUF,-3.0,37.0,15,14,-1,1,-1,-170,150
6735,2007-09-09,1,PHI,GB,-3.5,42.5,13,16,-1,-1,-1,-180,160
6736,2007-09-09,1,NYG,DAL,6.5,44.5,35,45,-1,-1,1,250,-300
6737,2007-09-09,1,NWE,NYJ,-6.5,41.0,38,14,1,1,1,-300,240
6738,2007-09-09,1,TB,SEA,6.0,41.0,6,20,-1,-1,-1,230,-300
